Datetime,Open,High,Low,Close,Volume
2020-05-26 07:30:00-04:00,186.12,186.12,186.05,186.05,0
2020-05-26 07:32:00-04:00,186.18,186.2,186.18,186.18,0
2020-05-26 07:34:00-04:00,186.1,186.11,186.1,186.11,0
2020-05-26 07:36:00-04:00,186.1,186.1,186.01,186.1,0
2020-05-26 07:38:00-04:00,186.1,186.15,186.1,186.15,0
2020-05-26 07:40:00-04:00,186.15,186.35,186.15,186.35,0
2020-05-26 07:42:00-04:00,186.28,186.35,186.28,186.35,0
2020-05-26 07:44:00-04:00,186.28,186.28,186.28,186.28,0
2020-05-26 07:48:00-04:00,186.3,186.35,186.3,186.35,0
2020-05-26 07:50:00-04:00,186.23,186.23,186.22,186.22,0
2020-05-26 07:52:00-04:00,186.3,186.3,186.29,186.29,0
2020-05-26 07:56:00-04:00,186.25,186.25,186.25,186.25,0
2020-05-26 08:00:00-04:00,186.2299,186.55,185.72,186.16,0
2020-05-26 08:02:00-04:00,186.15,186.15,186.0,186.1,0
2020-05-26 08:04:00-04:00,186.15,186.15,185.54,185.63,0
2020-05-26 08:06:00-04:00,185.65,185.77,185.65,185.7,0
2020-05-26 08:08:00-04:00,185.6145,185.75,185.6145,185.65,0
2020-05-26 08:10:00-04:00,185.675,185.675,185.675,185.675,0
2020-05-26 08:12:00-04:00,185.74,185.8,185.74,185.8,0
2020-05-26 08:16:00-04:00,185.7094,185.81,185.7094,185.81,0
2020-05-26 08:18:00-04:00,185.73,185.84,185.703,185.84,0
2020-05-26 08:20:00-04:00,185.81,185.82,185.72,185.72,0
2020-05-26 08:22:00-04:00,185.86,185.88,185.8,185.81,0
2020-05-26 08:24:00-04:00,185.95,185.95,185.85,185.85,0
2020-05-26 08:26:00-04:00,185.81,185.95,185.8,185.95,0
2020-05-26 08:28:00-04:00,185.76,185.837,183.51,185.6,0
2020-05-26 08:30:00-04:00,185.8294,185.89,185.6,185.75,0
2020-05-26 08:32:00-04:00,185.82,185.82,185.39,185.39,0
2020-05-26 08:34:00-04:00,185.53,185.64,185.5,185.6,0
2020-05-26 08:36:00-04:00,185.6,185.72,185.53,185.53,0
2020-05-26 08:38:00-04:00,185.57,185.57,185.05,185.34,0
2020-05-26 08:40:00-04:00,185.38,185.56,185.24,185.56,0
2020-05-26 08:42:00-04:00,185.59,185.68,185.5,185.61,0
2020-05-26 08:44:00-04:00,185.61,185.66,185.4096,185.66,0
2020-05-26 08:46:00-04:00,185.65,185.8,185.65,185.8,0
2020-05-26 08:48:00-04:00,185.82,185.93,185.71,185.92,0
2020-05-26 08:50:00-04:00,185.93,185.93,185.85,185.85,0
2020-05-26 08:52:00-04:00,185.85,185.9,185.75,185.75,0
2020-05-26 08:54:00-04:00,185.82,185.82,185.76,185.76,0
2020-05-26 08:56:00-04:00,185.8256,185.842,185.75,185.8335,0
2020-05-26 08:58:00-04:00,185.7052,185.7911,185.51,185.7093,0
2020-05-26 09:00:00-04:00,185.65,185.85,185.65,185.82,0
2020-05-26 09:02:00-04:00,185.82,185.94,185.8,185.8,0
2020-05-26 09:04:00-04:00,185.94,185.95,185.93,185.95,0
2020-05-26 09:06:00-04:00,185.945,186.0,185.94,185.95,0
2020-05-26 09:08:00-04:00,185.9502,186.09,185.94,186.09,0
2020-05-26 09:10:00-04:00,186.09,186.09,186.0,186.05,0
2020-05-26 09:12:00-04:00,186.04,186.05,186.0,186.02,0
2020-05-26 09:14:00-04:00,186.02,186.05,186.02,186.03,0
2020-05-26 09:30:00-04:00,186.33999633789062,186.5,185.1999969482422,185.32000732421875,1827881
2020-05-26 09:32:00-04:00,185.31500244140625,185.3300018310547,184.92999267578125,184.99319458007812,428846
2020-05-26 09:34:00-04:00,184.97000122070312,185.27000427246094,184.88999938964844,185.13999938964844,333215
2020-05-26 09:36:00-04:00,185.1300048828125,185.2100067138672,184.89999389648438,184.97500610351562,296225
2020-05-26 09:38:00-04:00,184.97000122070312,185.3300018310547,184.91000366210938,185.13999938964844,289696
2020-05-26 09:40:00-04:00,185.13999938964844,185.32000732421875,184.97999572753906,185.21420288085938,231183
2020-05-26 09:42:00-04:00,185.22000122070312,185.41000366210938,185.1300048828125,185.22999572753906,234166
2020-05-26 09:44:00-04:00,185.25,185.35000610351562,185.0800018310547,185.22999572753906,213428
2020-05-26 09:46:00-04:00,185.24000549316406,185.27999877929688,185.02000427246094,185.02999877929688,224705
2020-05-26 09:48:00-04:00,185.01499938964844,185.16000366210938,184.96099853515625,185.01499938964844,205230
2020-05-26 09:50:00-04:00,185.00999450683594,185.10499572753906,184.57000732421875,184.6374053955078,339525
2020-05-26 09:52:00-04:00,184.6300048828125,184.8249969482422,184.61000061035156,184.77999877929688,218672
2020-05-26 09:54:00-04:00,184.77259826660156,184.80999755859375,184.1300048828125,184.1300048828125,357333
2020-05-26 09:56:00-04:00,184.13499450683594,184.14810180664062,183.64999389648438,183.72740173339844,356983
2020-05-26 09:58:00-04:00,183.72000122070312,184.1300048828125,183.6999969482422,184.0800018310547,284717
2020-05-26 10:00:00-04:00,184.0800018310547,184.3699951171875,184.0800018310547,184.22999572753906,224133
2020-05-26 10:02:00-04:00,184.22000122070312,184.3000030517578,184.05999755859375,184.0800018310547,209043
2020-05-26 10:04:00-04:00,184.0800018310547,184.32000732421875,184.0800018310547,184.21499633789062,177482
2020-05-26 10:06:00-04:00,184.19000244140625,184.32000732421875,184.10000610351562,184.20989990234375,165868
2020-05-26 10:08:00-04:00,184.1999969482422,184.3000030517578,184.13999938964844,184.1699981689453,134508
2020-05-26 10:10:00-04:00,184.18499755859375,184.37100219726562,184.02000427246094,184.32000732421875,162707
2020-05-26 10:12:00-04:00,184.3300018310547,184.38999938964844,184.17999267578125,184.1999969482422,124146
2020-05-26 10:14:00-04:00,184.2100067138672,184.2899932861328,184.1300048828125,184.2100067138672,120861
2020-05-26 10:16:00-04:00,184.2050018310547,184.27999877929688,184.10000610351562,184.1750030517578,131013
2020-05-26 10:18:00-04:00,184.17999267578125,184.36000061035156,184.14999389648438,184.33999633789062,167698
2020-05-26 10:20:00-04:00,184.33999633789062,184.36000061035156,184.1925048828125,184.27499389648438,135631
2020-05-26 10:22:00-04:00,184.27999877929688,184.50999450683594,184.25999450683594,184.4499969482422,142185
2020-05-26 10:24:00-04:00,184.4499969482422,184.58999633789062,184.4365997314453,184.4600067138672,158349
2020-05-26 10:26:00-04:00,184.4600067138672,184.49000549316406,184.25999450683594,184.3000030517578,126634
2020-05-26 10:28:00-04:00,184.30999755859375,184.38999938964844,184.16000366210938,184.24000549316406,147551
2020-05-26 10:30:00-04:00,184.24000549316406,184.27999877929688,184.0500030517578,184.05999755859375,182494
2020-05-26 10:32:00-04:00,184.05430603027344,184.0850067138672,183.80999755859375,183.9600067138672,260581
2020-05-26 10:34:00-04:00,183.97329711914062,184.02999877929688,183.70799255371094,183.72999572753906,153526
2020-05-26 10:36:00-04:00,183.74000549316406,183.92999267578125,183.61000061035156,183.9199981689453,149316
2020-05-26 10:38:00-04:00,183.92999267578125,184.05999755859375,183.88999938964844,183.89999389648438,102180
2020-05-26 10:40:00-04:00,183.91000366210938,183.92999267578125,183.61000061035156,183.6195068359375,124868
2020-05-26 10:42:00-04:00,183.6199951171875,183.69000244140625,183.39999389648438,183.41009521484375,214906
2020-05-26 10:44:00-04:00,183.39999389648438,183.74989318847656,183.39999389648438,183.6999969482422,179028
2020-05-26 10:46:00-04:00,183.6999969482422,183.85000610351562,183.61000061035156,183.6186981201172,143912
2020-05-26 10:48:00-04:00,183.61659240722656,183.72999572753906,183.5800018310547,183.58999633789062,176923
2020-05-26 10:50:00-04:00,183.60000610351562,183.7899932861328,183.57000732421875,183.71009826660156,141439
2020-05-26 10:52:00-04:00,183.72000122070312,183.74000549316406,183.5800018310547,183.5800018310547,116163
2020-05-26 10:54:00-04:00,183.57000732421875,183.7899932861328,183.5500030517578,183.74000549316406,150574
2020-05-26 10:56:00-04:00,183.73199462890625,183.89500427246094,183.72999572753906,183.82000732421875,119682
2020-05-26 10:58:00-04:00,183.82000732421875,183.86000061035156,183.74000549316406,183.74000549316406,84574
2020-05-26 11:00:00-04:00,183.74000549316406,183.8300018310547,183.66000366210938,183.75,167691
2020-05-26 11:02:00-04:00,183.7449951171875,183.82000732421875,183.63999938964844,183.64999389648438,108751
2020-05-26 11:04:00-04:00,183.64999389648438,183.75999450683594,183.44760131835938,183.50999450683594,157755
2020-05-26 11:06:00-04:00,183.49099731445312,183.58999633789062,183.4550018310547,183.4600067138672,95257
2020-05-26 11:08:00-04:00,183.44500732421875,183.55999755859375,183.42999267578125,183.5435028076172,129382
2020-05-26 11:10:00-04:00,183.5399932861328,183.54989624023438,183.2899932861328,183.31129455566406,203766
2020-05-26 11:12:00-04:00,183.30999755859375,183.38999938964844,183.1999969482422,183.27999877929688,163280
2020-05-26 11:14:00-04:00,183.2899932861328,183.32000732421875,183.07009887695312,183.16000366210938,189038
2020-05-26 11:16:00-04:00,183.16000366210938,183.1699981689453,182.8249969482422,182.97999572753906,262669
2020-05-26 11:18:00-04:00,182.9674072265625,183.1699981689453,182.89999389648438,183.15499877929688,132031
2020-05-26 11:20:00-04:00,183.1649932861328,183.4199981689453,183.16000366210938,183.31500244140625,180475
2020-05-26 11:22:00-04:00,183.30999755859375,183.5500030517578,183.30999755859375,183.38870239257812,124473
2020-05-26 11:24:00-04:00,183.3800048828125,183.39999389648438,183.22000122070312,183.33999633789062,148538
2020-05-26 11:26:00-04:00,183.33999633789062,183.33999633789062,183.0,183.10989379882812,154830
2020-05-26 11:28:00-04:00,183.11000061035156,183.3300018310547,183.07000732421875,183.30880737304688,105603
2020-05-26 11:30:00-04:00,183.30999755859375,183.32000732421875,182.9600067138672,183.0157928466797,118578
2020-05-26 11:32:00-04:00,183.02000427246094,183.11000061035156,182.94000244140625,183.0500030517578,144229
2020-05-26 11:34:00-04:00,183.0413055419922,183.0800018310547,182.9600067138672,182.97999572753906,108196
2020-05-26 11:36:00-04:00,182.99000549316406,183.02999877929688,182.8000030517578,182.8000030517578,115440
2020-05-26 11:38:00-04:00,182.80999755859375,183.0500030517578,182.80999755859375,183.03500366210938,105073
2020-05-26 11:40:00-04:00,183.0500030517578,183.0800018310547,182.875,182.89010620117188,138578
2020-05-26 11:42:00-04:00,182.88999938964844,182.90570068359375,182.75,182.76980590820312,139603
2020-05-26 11:44:00-04:00,182.75860595703125,182.75999450683594,182.58999633789062,182.64999389648438,154240
2020-05-26 11:46:00-04:00,182.64999389648438,182.7100067138672,182.32000732421875,182.4600067138672,186625
2020-05-26 11:48:00-04:00,182.4698944091797,182.75999450683594,182.35000610351562,182.7487030029297,103150
2020-05-26 11:50:00-04:00,182.72999572753906,182.91009521484375,182.7050018310547,182.91009521484375,95765
2020-05-26 11:52:00-04:00,182.9199981689453,183.09010314941406,182.90440368652344,183.01499938964844,112034
2020-05-26 11:54:00-04:00,183.02000427246094,183.1199951171875,182.97999572753906,183.0688018798828,87549
2020-05-26 11:56:00-04:00,183.0727996826172,183.16000366210938,183.02999877929688,183.06500244140625,177895
2020-05-26 11:58:00-04:00,183.05999755859375,183.11000061035156,182.9600067138672,183.0,89890
2020-05-26 12:00:00-04:00,183.0,183.08009338378906,182.9600067138672,183.02000427246094,134897
2020-05-26 12:02:00-04:00,183.00999450683594,183.01499938964844,182.88999938964844,182.92990112304688,79803
2020-05-26 12:04:00-04:00,182.9196014404297,182.92999267578125,182.7899932861328,182.86000061035156,112563
2020-05-26 12:06:00-04:00,182.85899353027344,182.99000549316406,182.83999633789062,182.96629333496094,73185
2020-05-26 12:08:00-04:00,182.9600067138672,183.13999938964844,182.9199981689453,182.98989868164062,146283
2020-05-26 12:10:00-04:00,182.99000549316406,183.0800018310547,182.97000122070312,183.01229858398438,126433
2020-05-26 12:12:00-04:00,183.02000427246094,183.0399932861328,182.94000244140625,182.97999572753906,77678
2020-05-26 12:14:00-04:00,182.97999572753906,183.0,182.89999389648438,182.91990661621094,51894
2020-05-26 12:16:00-04:00,182.91000366210938,182.9499969482422,182.82000732421875,182.85000610351562,78797
2020-05-26 12:18:00-04:00,182.8404998779297,182.85000610351562,182.63999938964844,182.6531982421875,81215
2020-05-26 12:20:00-04:00,182.64999389648438,182.6699981689453,182.5500030517578,182.5500030517578,130066
2020-05-26 12:22:00-04:00,182.55250549316406,182.75,182.5,182.7241973876953,124876
2020-05-26 12:24:00-04:00,182.72869873046875,182.8699951171875,182.72869873046875,182.82000732421875,100096
2020-05-26 12:26:00-04:00,182.82919311523438,182.86000061035156,182.61570739746094,182.7686004638672,92853
2020-05-26 12:28:00-04:00,182.77499389648438,182.8249969482422,182.7100067138672,182.731201171875,63594
2020-05-26 12:30:00-04:00,182.72500610351562,182.9199981689453,182.7220001220703,182.87559509277344,95333
2020-05-26 12:32:00-04:00,182.87489318847656,182.9600067138672,182.85580444335938,182.94850158691406,65729
2020-05-26 12:34:00-04:00,182.94869995117188,183.05999755859375,182.92999267578125,182.97000122070312,92643
2020-05-26 12:36:00-04:00,182.97869873046875,183.1999969482422,182.9499969482422,183.19000244140625,114185
2020-05-26 12:38:00-04:00,183.1699981689453,183.4199981689453,183.14999389648438,183.40499877929688,131400
2020-05-26 12:40:00-04:00,183.41000366210938,183.42999267578125,183.3300018310547,183.39999389648438,115946
2020-05-26 12:42:00-04:00,183.4049072265625,183.4149932861328,183.2899932861328,183.39990234375,109326
2020-05-26 12:44:00-04:00,183.39500427246094,183.39999389648438,183.32000732421875,183.35000610351562,57625
2020-05-26 12:46:00-04:00,183.35000610351562,183.35000610351562,183.22999572753906,183.24000549316406,62474
2020-05-26 12:48:00-04:00,183.22500610351562,183.27000427246094,183.1300048828125,183.15130615234375,75811
2020-05-26 12:50:00-04:00,183.16000366210938,183.3480987548828,183.16000366210938,183.3000030517578,74094
2020-05-26 12:52:00-04:00,183.28500366210938,183.28500366210938,183.10000610351562,183.10000610351562,82526
2020-05-26 12:54:00-04:00,183.11000061035156,183.1649932861328,183.05870056152344,183.1649932861328,62895
2020-05-26 12:56:00-04:00,183.1501007080078,183.1699981689453,183.01499938964844,183.0399932861328,56928
2020-05-26 12:58:00-04:00,183.0500030517578,183.2050018310547,182.9499969482422,183.2050018310547,112026
2020-05-26 13:00:00-04:00,183.2100067138672,183.32589721679688,183.14999389648438,183.17999267578125,51459
2020-05-26 13:02:00-04:00,183.1699981689453,183.17999267578125,183.0200958251953,183.0399932861328,48690
2020-05-26 13:04:00-04:00,183.0500030517578,183.19000244140625,183.02000427246094,183.16000366210938,67398
2020-05-26 13:06:00-04:00,183.16000366210938,183.24000549316406,183.02999877929688,183.0500030517578,46972
2020-05-26 13:08:00-04:00,183.05999755859375,183.1199951171875,182.97259521484375,182.99000549316406,77817
2020-05-26 13:10:00-04:00,182.97999572753906,183.00990295410156,182.875,182.88009643554688,66440
2020-05-26 13:12:00-04:00,182.8800048828125,183.03500366210938,182.86000061035156,183.03500366210938,68480
2020-05-26 13:14:00-04:00,183.02999877929688,183.1800994873047,182.97999572753906,183.1800994873047,57601
2020-05-26 13:16:00-04:00,183.19000244140625,183.1999969482422,183.11500549316406,183.17999267578125,43958
2020-05-26 13:18:00-04:00,183.17999267578125,183.25999450683594,183.1750030517578,183.25,50655
2020-05-26 13:20:00-04:00,183.25660705566406,183.30999755859375,183.1699981689453,183.27999877929688,59006
2020-05-26 13:22:00-04:00,183.28990173339844,183.4512939453125,183.28990173339844,183.42999267578125,71724
2020-05-26 13:24:00-04:00,183.4199981689453,183.5,183.39999389648438,183.49000549316406,78632
2020-05-26 13:26:00-04:00,183.49000549316406,183.5500030517578,183.4600067138672,183.52999877929688,94613
2020-05-26 13:28:00-04:00,183.52499389648438,183.75,183.51950073242188,183.6999969482422,115068
2020-05-26 13:30:00-04:00,183.7050018310547,183.72999572753906,183.54010009765625,183.54010009765625,111726
2020-05-26 13:32:00-04:00,183.5500030517578,183.57000732421875,183.5,183.5,69438
2020-05-26 13:34:00-04:00,183.49000549316406,183.52000427246094,183.41000366210938,183.41000366210938,73458
2020-05-26 13:36:00-04:00,183.4199981689453,183.4199981689453,183.35000610351562,183.3699951171875,61342
2020-05-26 13:38:00-04:00,183.3699951171875,183.43789672851562,183.36000061035156,183.41000366210938,50505
2020-05-26 13:40:00-04:00,183.39999389648438,183.4199981689453,183.23199462890625,183.23199462890625,73024
2020-05-26 13:42:00-04:00,183.22000122070312,183.25999450683594,183.15499877929688,183.25010681152344,69356
2020-05-26 13:44:00-04:00,183.25999450683594,183.25999450683594,183.1300048828125,183.1300048828125,45784
2020-05-26 13:46:00-04:00,183.13160705566406,183.22999572753906,183.13160705566406,183.17999267578125,73636
2020-05-26 13:48:00-04:00,183.17999267578125,183.18069458007812,183.05499267578125,183.0800018310547,56473
2020-05-26 13:50:00-04:00,183.0800018310547,183.16000366210938,183.0800018310547,183.10000610351562,72215
2020-05-26 13:52:00-04:00,183.11000061035156,183.17999267578125,183.0800018310547,183.1699981689453,69287
2020-05-26 13:54:00-04:00,183.16000366210938,183.16000366210938,183.0399932861328,183.0500030517578,55022
2020-05-26 13:56:00-04:00,183.05999755859375,183.17999267578125,183.02999877929688,183.1300048828125,87620
2020-05-26 13:58:00-04:00,183.1300048828125,183.17999267578125,183.0500030517578,183.0500030517578,68885
2020-05-26 14:00:00-04:00,183.05999755859375,183.13999938964844,182.92999267578125,183.0399932861328,118714
2020-05-26 14:02:00-04:00,183.02999877929688,183.02999877929688,182.8643035888672,182.875,123654
2020-05-26 14:04:00-04:00,182.8699951171875,182.92999267578125,182.85000610351562,182.8800048828125,85255
2020-05-26 14:06:00-04:00,182.89999389648438,182.9199981689453,182.8000030517578,182.83999633789062,72127
2020-05-26 14:08:00-04:00,182.85000610351562,182.91000366210938,182.8000030517578,182.8000030517578,65539
2020-05-26 14:10:00-04:00,182.81500244140625,183.02999877929688,182.80999755859375,182.97869873046875,93869
2020-05-26 14:12:00-04:00,182.97500610351562,182.97999572753906,182.80999755859375,182.82000732421875,65409
2020-05-26 14:14:00-04:00,182.82989501953125,182.8800048828125,182.77499389648438,182.7899932861328,64280
2020-05-26 14:16:00-04:00,182.78500366210938,182.86000061035156,182.75,182.81900024414062,77299
2020-05-26 14:18:00-04:00,182.80999755859375,182.88499450683594,182.7949981689453,182.8813018798828,64790
2020-05-26 14:20:00-04:00,182.89999389648438,183.0500030517578,182.88999938964844,183.0399932861328,108712
2020-05-26 14:22:00-04:00,183.02999877929688,183.10000610351562,182.9499969482422,182.99000549316406,78885
2020-05-26 14:24:00-04:00,183.0,183.00999450683594,182.9199981689453,182.92349243164062,47108
2020-05-26 14:26:00-04:00,182.92999267578125,182.9600067138672,182.77999877929688,182.7886962890625,97018
2020-05-26 14:28:00-04:00,182.7899932861328,182.7987060546875,182.70989990234375,182.7198944091797,92757
2020-05-26 14:30:00-04:00,182.7100067138672,182.8300018310547,182.7050018310547,182.8094024658203,68449
2020-05-26 14:32:00-04:00,182.80499267578125,182.85000610351562,182.66000366210938,182.67999267578125,83395
2020-05-26 14:34:00-04:00,182.68499755859375,182.83999633789062,182.6699981689453,182.8300018310547,75689
2020-05-26 14:36:00-04:00,182.82009887695312,182.8300018310547,182.77000427246094,182.7899932861328,55234
2020-05-26 14:38:00-04:00,182.7812957763672,182.7899932861328,182.69000244140625,182.74000549316406,66106
2020-05-26 14:40:00-04:00,182.74989318847656,182.75,182.52000427246094,182.5500030517578,85814
2020-05-26 14:42:00-04:00,182.5500030517578,182.6649932861328,182.52000427246094,182.52999877929688,77821
2020-05-26 14:44:00-04:00,182.5301055908203,182.61500549316406,182.44000244140625,182.4499969482422,204135
2020-05-26 14:46:00-04:00,182.44000244140625,182.63999938964844,182.44000244140625,182.5449981689453,113689
2020-05-26 14:48:00-04:00,182.5500030517578,182.66000366210938,182.50999450683594,182.601806640625,82672
2020-05-26 14:50:00-04:00,182.60000610351562,182.6999969482422,182.60000610351562,182.61000061035156,95483
2020-05-26 14:52:00-04:00,182.6143035888672,182.66000366210938,182.53500366210938,182.55099487304688,97973
2020-05-26 14:54:00-04:00,182.5500030517578,182.61000061035156,182.52000427246094,182.61000061035156,81259
2020-05-26 14:56:00-04:00,182.60000610351562,182.72999572753906,182.60000610351562,182.64999389648438,86432
2020-05-26 14:58:00-04:00,182.64500427246094,182.65499877929688,182.50999450683594,182.52769470214844,107249
2020-05-26 15:00:00-04:00,182.52000427246094,182.52000427246094,182.4499969482422,182.46499633789062,165004
2020-05-26 15:02:00-04:00,182.46499633789062,182.5,182.36000061035156,182.38499450683594,191493
2020-05-26 15:04:00-04:00,182.3800048828125,182.5399932861328,182.25,182.4199981689453,219341
2020-05-26 15:06:00-04:00,182.4199981689453,182.5,182.37989807128906,182.42999267578125,109790
2020-05-26 15:08:00-04:00,182.42999267578125,182.5399932861328,182.42999267578125,182.4539031982422,79396
2020-05-26 15:10:00-04:00,182.4600067138672,182.64999389648438,182.4600067138672,182.6199951171875,115284
2020-05-26 15:12:00-04:00,182.6280059814453,182.6999969482422,182.52999877929688,182.58999633789062,105161
2020-05-26 15:14:00-04:00,182.60000610351562,182.64999389648438,182.47999572753906,182.47999572753906,108222
2020-05-26 15:16:00-04:00,182.47889709472656,182.52000427246094,182.2899932861328,182.30499267578125,108630
2020-05-26 15:18:00-04:00,182.30999755859375,182.42959594726562,182.25999450683594,182.2899932861328,119779
2020-05-26 15:20:00-04:00,182.3000030517578,182.49000549316406,182.27000427246094,182.4600067138672,112186
2020-05-26 15:22:00-04:00,182.4499969482422,182.57000732421875,182.42999267578125,182.49000549316406,113307
2020-05-26 15:24:00-04:00,182.5,182.50999450683594,182.32000732421875,182.32000732421875,99110
2020-05-26 15:26:00-04:00,182.31350708007812,182.3300018310547,182.11000061035156,182.2512969970703,229197
2020-05-26 15:28:00-04:00,182.25999450683594,182.27999877929688,182.16000366210938,182.1999969482422,97927
2020-05-26 15:30:00-04:00,182.2050018310547,182.4199981689453,182.10499572753906,182.4199981689453,128043
2020-05-26 15:32:00-04:00,182.41000366210938,182.41000366210938,182.09500122070312,182.14999389648438,144915
2020-05-26 15:34:00-04:00,182.1407928466797,182.19000244140625,181.44000244140625,182.06739807128906,554951
2020-05-26 15:36:00-04:00,182.0500030517578,182.21499633789062,181.99000549316406,182.07000732421875,138855
2020-05-26 15:38:00-04:00,182.0800018310547,182.1699981689453,181.8800048828125,181.8800048828125,161736
2020-05-26 15:40:00-04:00,181.88999938964844,181.88999938964844,181.44000244140625,181.47140502929688,206477
2020-05-26 15:42:00-04:00,181.49000549316406,181.50999450683594,181.32000732421875,181.3498992919922,209507
2020-05-26 15:44:00-04:00,181.3300018310547,181.47000122070312,181.22000122070312,181.40499877929688,230709
2020-05-26 15:46:00-04:00,181.40499877929688,181.47999572753906,181.24000549316406,181.24000549316406,265246
2020-05-26 15:48:00-04:00,181.24000549316406,181.42999267578125,181.10000610351562,181.1199951171875,231886
2020-05-26 15:50:00-04:00,181.1199951171875,183.5,181.1199951171875,181.77000427246094,637761
2020-05-26 15:52:00-04:00,181.77000427246094,181.7899932861328,181.41000366210938,181.5500946044922,290715
2020-05-26 15:54:00-04:00,181.5500030517578,181.9600067138672,181.35000610351562,181.5,583280
2020-05-26 15:56:00-04:00,181.5050048828125,181.6999969482422,181.41000366210938,181.61000061035156,505201
2020-05-26 15:58:00-04:00,181.61000061035156,181.8300018310547,181.4499969482422,181.55999755859375,1065279
2020-05-26 16:00:00-04:00,181.57,181.57,181.57,181.57,0
2020-05-26 16:14:00-04:00,181.57,181.7898,181.57,181.7898,0
2020-05-26 16:16:00-04:00,181.74,183.0098,181.6168,181.68,0
