,Unnamed: 0,Date,Open,High,Low,Close,Volume
74,74,1986-06-27,0.06664822620562781,0.06720363075227916,0.06553742187937786,0.0660928264260292,10396800
75,75,1986-06-30,0.06609283892632252,0.06998065241998225,0.0655374342746262,0.06831444799900055,62352000
76,76,1986-07-01,0.06831444799900055,0.06831444799900055,0.06775904334730422,0.06831444799900055,47577600
77,77,1986-07-02,0.06831444799900055,0.06831444799900055,0.06775904334730422,0.06831444799900055,52617600
78,78,1986-07-03,0.06886987256122767,0.06998067749559242,0.06886987256122767,0.06942527741193771,14140800
79,79,1986-07-07,0.06942525883411373,0.06942525883411373,0.06664824485778809,0.06664824485778809,14054400
80,80,1986-07-08,0.06664825396703943,0.06664825396703943,0.06442664915621339,0.06498204916715622,14256000
81,81,1986-07-09,0.06498200961020148,0.06498200961020148,0.0616495972719431,0.0622050017118454,46137600
82,82,1986-07-10,0.0622050225835128,0.06276042244271675,0.05776180464166756,0.06053881347179413,46886400
83,83,1986-07-11,0.06053879315919033,0.06331580582459817,0.06053879315919033,0.0622050017118454,17395200
84,84,1986-07-14,0.0605388399248301,0.06276044986650682,0.0605388399248301,0.06137194484472275,28598400
85,85,1986-07-15,0.06137189743551785,0.06331580582459817,0.06053879315919033,0.0622050017118454,13190400
86,86,1986-07-16,0.06276043616064632,0.06442664563655852,0.06276043616064632,0.06442664563655852,9360000
87,87,1986-07-17,0.06442665994051336,0.0655374601483345,0.06387125506954727,0.0655374601483345,6940800
88,88,1986-07-18,0.06553742187937786,0.06664822620562781,0.0638712177735293,0.0660928264260292,12326400
89,89,1986-07-21,0.0660928264260292,0.06720363075227916,0.0660928264260292,0.0660928264260292,3513600
90,90,1986-07-22,0.06609283892632252,0.06831444799900055,0.06609283892632252,0.06831444799900055,10512000
91,91,1986-07-23,0.06831445419699428,0.06942525883411373,0.06664824485778809,0.06664824485778809,20793600
92,92,1986-07-24,0.06775903960404359,0.06998064855399169,0.06775903960404359,0.06886984407901764,14140800
93,93,1986-07-25,0.06886987256122767,0.06998067749559242,0.06886987256122767,0.06942527741193771,20448000
94,94,1986-07-28,0.0694252307826304,0.0694252307826304,0.06775902211666107,0.06775902211666107,11808000
95,95,1986-07-29,0.06775903053187776,0.0683144350785291,0.06498202209977925,0.0660928264260292,14054400
96,96,1986-07-30,0.06609284389507525,0.06609284389507525,0.061649625415685264,0.06387123465538025,26409600
97,97,1986-07-31,0.06387122350362733,0.06442662810010584,0.06331582367420198,0.06331582367420198,15638400
98,98,1986-08-01,0.06331583226603067,0.06387123217082266,0.062205027689392886,0.06276042759418488,12902400
99,99,1986-08-04,0.06276042759418488,0.06276042759418488,0.06109422311275513,0.06276042759418488,12441600
100,100,1986-08-05,0.0627604013846959,0.06331580582459817,0.0622050017118454,0.0622050017118454,2822400
101,101,1986-08-06,0.06220502518245177,0.06276042506486046,0.06053881600111855,0.0616496205329895,18316800
102,102,1986-08-07,0.061649605574165926,0.06220501008886339,0.06053880131182346,0.06109420582652093,3657600
103,103,1986-08-08,0.06109422065058082,0.06276042506486046,0.06109422065058082,0.0616496205329895,4147200
104,104,1986-08-11,0.06276043003553275,0.06442663934883099,0.06276043003553275,0.06387123465538025,7948800
105,105,1986-08-12,0.06387125506954727,0.0655374601483345,0.06387125506954727,0.0655374601483345,9993600
106,106,1986-08-13,0.06553742187937786,0.0660928264260292,0.06498202209977925,0.0660928264260292,6883200
107,107,1986-08-14,0.06609281821774388,0.0683144265943349,0.06609281821774388,0.06775902211666107,20131200
108,108,1986-08-15,0.0677590351491085,0.06831443973360618,0.06720363533166387,0.06803673505783081,6105600
109,109,1986-08-18,0.0680367633622979,0.06831446815360324,0.06720366328954698,0.06720366328954698,12787200
110,110,1986-08-19,0.06720366328954698,0.06748136331379727,0.06609285842549069,0.06720366328954698,20390400
111,111,1986-08-20,0.06720364955987485,0.06720364955987485,0.06664824485778809,0.06664824485778809,20764800
112,112,1986-08-21,0.06664824485778809,0.06775904949490752,0.06664824485778809,0.06664824485778809,49536000
113,113,1986-08-22,0.06664826512321118,0.06720366999417726,0.06442665994051336,0.0655374601483345,5760000
114,114,1986-08-25,0.0655374601483345,0.0655374601483345,0.06442665994051336,0.0655374601483345,2419200
115,115,1986-08-26,0.06553744917809905,0.06553744917809905,0.06498204916715622,0.06498204916715622,10857600
116,116,1986-08-27,0.06498204916715622,0.06553744917809905,0.06442664915621339,0.06498204916715622,9532800
117,117,1986-08-28,0.06498204916715622,0.06553744917809905,0.06498204916715622,0.06498204916715622,3427200
118,118,1986-08-29,0.0649820279295312,0.06553742775895656,0.06220501924829808,0.06331582367420198,25430400
119,119,1986-09-02,0.06331582971432274,0.06331582971432274,0.0608165207093765,0.0616496205329895,5212800
120,120,1986-09-03,0.06109422574150052,0.06109422574150052,0.05831721656394458,0.05998342111706734,18316800
121,121,1986-09-04,0.06109423478939228,0.06498204916715622,0.06109423478939228,0.06498204916715622,39427200
122,122,1986-09-05,0.06498201402944838,0.06775902211666107,0.06442661431882668,0.06775902211666107,26352000
123,123,1986-09-08,0.06775906333804757,0.06831446815360324,0.06720366328954698,0.06720366328954698,9619200
124,124,1986-09-09,0.06720364346266154,0.06998065241998225,0.06720364346266154,0.06831444799900055,37526400
125,125,1986-09-10,0.06831446815360324,0.06886986820210386,0.06720366328954698,0.06720366328954698,10886400
126,126,1986-09-11,0.06720365507367293,0.067759055054274,0.06442664563655852,0.06442664563655852,35654400
127,127,1986-09-12,0.06442663684266844,0.06498203674746042,0.06276042759418488,0.06276042759418488,24451200
128,128,1986-09-15,0.06276043003553275,0.06387123465538025,0.061649625415685264,0.06387123465538025,22492800
129,129,1986-09-16,0.06387123465538025,0.06442663934883099,0.06276043003553275,0.06387123465538025,5184000
130,130,1986-09-17,0.06387125506954727,0.06664826512321118,0.0633158549656367,0.0655374601483345,8035200
131,131,1986-09-18,0.06553742187937786,0.06720363075227916,0.06553742187937786,0.0660928264260292,5356800
132,132,1986-09-19,0.0660928264260292,0.06664822620562781,0.06553742187937786,0.0660928264260292,2505600
133,133,1986-09-22,0.06609286501930059,0.06609286501930059,0.0655374601483345,0.0655374601483345,4492800
134,134,1986-09-23,0.06553744022066865,0.06720364955987485,0.06553744022066865,0.06664824485778809,5961600
135,135,1986-09-24,0.06664825825839908,0.06664825825839908,0.06553745339793601,0.06581515818834305,4780800
136,136,1986-09-25,0.06581515035511573,0.06609285034541627,0.06442664563655852,0.06442664563655852,5155200
137,137,1986-09-26,0.06442664563655852,0.06498204561715963,0.06387124088890299,0.06442664563655852,2332800
138,138,1986-09-29,0.06442663684266844,0.06442663684266844,0.06276042759418488,0.06276042759418488,6192000
139,139,1986-09-30,0.06276042759418488,0.06387123217082266,0.06276042759418488,0.06276042759418488,5184000
140,140,1986-10-01,0.0627604013846959,0.06387120549744868,0.06109419759909261,0.0622050017118454,32428800
141,141,1986-10-02,0.0622050017118454,0.06331580582459817,0.0616495972719431,0.0622050017118454,22723200
142,142,1986-10-03,0.062205027689392886,0.06331583226603067,0.062205027689392886,0.06276042759418488,14716800
143,143,1986-10-06,0.06442661431882668,0.06886982630495657,0.06442661431882668,0.06775902211666107,85334400
144,144,1986-10-07,0.06775905965787474,0.07053606928366121,0.06775905965787474,0.06914756447076797,59788800
145,145,1986-10-08,0.06914754903700633,0.07192456281001694,0.06831444919545147,0.07109145820140839,119606400
146,146,1986-10-09,0.07109148473478548,0.07497929974757975,0.07109148473478548,0.07331309467554092,92563200
147,147,1986-10-10,0.07331306960185814,0.07831168787546088,0.07220226501138488,0.07664547860622406,76752000
148,148,1986-10-13,0.07664550481961857,0.07664550481961857,0.07331309467554092,0.07331309467554092,27129600
149,149,1986-10-14,0.07386847466747955,0.07497927933545527,0.07386847466747955,0.0744238793849945,12873600
150,150,1986-10-15,0.07442384803208432,0.07831166034863396,0.07442384803208432,0.07775625586509705,63532800
151,151,1986-10-16,0.07775625586509705,0.07831166034863396,0.07720085614861233,0.07775625586509705,21859200
152,152,1986-10-17,0.07775629040297005,0.08053329975299306,0.07775629040297005,0.07997789978981018,124444800
153,153,1986-10-20,0.07997785893743736,0.08164406751000189,0.0783116551319247,0.08053325861692429,43545600
154,154,1986-10-21,0.08108870542437548,0.08386572450399399,0.08108870542437548,0.08386572450399399,112377600
155,155,1986-10-22,0.08386572450399399,0.08469882450741396,0.08331031496760471,0.08386572450399399,54576000
156,156,1986-10-23,0.08386572450399399,0.08442112450627398,0.08303261496646472,0.08386572450399399,70444800
157,157,1986-10-24,0.08386574555032833,0.08386574555032833,0.08108872577380923,0.0833103358745575,101376000
158,158,1986-10-27,0.08386573825305271,0.08608733862638474,0.08386573825305271,0.08608733862638474,125654400
159,159,1986-10-28,0.08608730828032203,0.08941972673385316,0.08608730828032203,0.08803121745586395,142646400
160,160,1986-10-29,0.08803122961287213,0.0883089295999985,0.08442112024612032,0.08553192019462585,53222400
161,161,1986-10-30,0.08553188476680255,0.08830889302192163,0.08497648502259972,0.08719809353351593,44380800
162,162,1986-10-31,0.0871981483471616,0.0883089485338276,0.08553193853305173,0.08608733862638474,63734400
163,163,1986-11-03,0.08664274166539793,0.08830894181869682,0.08664274166539793,0.0877535417675972,42192000
164,164,1986-11-04,0.08775350962750063,0.09108591824769974,0.08775350962750063,0.09108591824769974,54403200
165,165,1986-11-05,0.09108593302411436,0.09719536094203904,0.09053053308633256,0.0966399610042572,45100800
166,166,1986-11-06,0.09663993660010532,0.10108314451444003,0.09608452726847093,0.09886154532432556,72576000
167,167,1986-11-07,0.0988615286801124,0.0994169283841346,0.09663992032991958,0.09830611944198607,44323200
168,168,1986-11-10,0.09830614802390196,0.09830614802390196,0.09386293956578456,0.09441833943128586,28684800
169,169,1986-11-11,0.09497375786304474,0.09608455781119574,0.09497375786304474,0.09497375786304474,11894400
170,170,1986-11-12,0.09497375786304474,0.09719536729345554,0.09386295791489374,0.09497375786304474,34156800
171,171,1986-11-13,0.09497376229594708,0.09552916229594588,0.0933075527618414,0.09358525276184082,30211200
172,172,1986-11-14,0.09358523009892697,0.09441833943128586,0.0916413305696724,0.09441833943128586,18720000
173,173,1986-11-17,0.09441835788896924,0.09608455781119574,0.09330754840670943,0.09497375786304474,24307200
174,174,1986-11-18,0.09497374420364696,0.09552914409784326,0.08997512608766556,0.08997512608766556,59673600
175,175,1986-11-19,0.08997514511773058,0.09386296426760707,0.08997514511773058,0.09330755472183228,48729600
176,176,1986-11-20,0.0933074807333746,0.10052770376205444,0.0933074807333746,0.10052770376205444,98179200
177,177,1986-11-21,0.10108317315809524,0.10497099191068744,0.10108317315809524,0.10386019200086594,91065600
178,178,1986-11-24,0.10386018758568123,0.11274661508880908,0.10052776892966377,0.11219121515750884,173836800
179,179,1986-11-25,0.11219124441813746,0.11385745418071085,0.1116358443419832,0.113302044570446,95788800
180,180,1986-11-26,0.1133020150201093,0.1138574244855176,0.11219121515750884,0.11219121515750884,38793600
181,181,1986-11-28,0.11219123656337583,0.11274663660064532,0.10941422684291867,0.11052502691745758,41328000
182,182,1986-12-01,0.11052503759402013,0.11108043768494046,0.1077480276053077,0.10830342769622804,40291200
183,183,1986-12-02,0.10885880142450333,0.1110804010556006,0.10885880142450333,0.10885880142450333,28771200
184,184,1986-12-03,0.108858809310015,0.10996960920602772,0.10774799987989392,0.1080256998538971,35164800
185,185,1986-12-04,0.1080256882495527,0.11052499728120872,0.10719258841703648,0.10941419750452044,42508800
186,186,1986-12-05,0.10941420133227764,0.10996960124005196,0.10885880142450333,0.10885880142450333,107510400
187,187,1986-12-08,0.1088587886817746,0.1099695883672959,0.10608177039975827,0.10774797946214676,22665600
188,188,1986-12-09,0.10774797575520184,0.10830337557885457,0.10663717610789633,0.10719257593154907,16099200
189,189,1986-12-10,0.10719259993188757,0.10830339982790027,0.10608179050176647,0.1080256998538971,27590400
190,190,1986-12-11,0.1080256920287342,0.10941420133227764,0.10774799207484702,0.10885880142450333,11635200
191,191,1986-12-12,0.1088588258060478,0.1088588258060478,0.1049710065126419,0.1049710065126419,25286400
192,192,1986-12-15,0.10497099833835988,0.10552639832727934,0.10052777935878598,0.10219398885965347,50774400
193,193,1986-12-16,0.10274938107279924,0.10497099039446124,0.10274938107279924,0.10330478101968764,77299200
194,194,1986-12-17,0.10330477867817553,0.10497098801518273,0.10330477867817553,0.10441558808088304,23356800
195,195,1986-12-18,0.1044155971284327,0.10552639709328224,0.10386019714600793,0.10524869710206984,12672000
196,196,1986-12-19,0.10552637055699764,0.1088587886817746,0.10552637055699764,0.10774797946214676,56592000
197,197,1986-12-22,0.10774799207484702,0.10996960124005196,0.10774799207484702,0.10885880142450333,18316800
198,198,1986-12-23,0.10885881597228447,0.1099696159362793,0.10885881597228447,0.1099696159362793,23788800
199,199,1986-12-24,0.10996961789220866,0.10996961789220866,0.10941421790033286,0.10969191789627077,7027200
200,200,1986-12-26,0.10969189744869247,0.11052499728120872,0.10941419750452044,0.10941419750452044,3715200
201,201,1986-12-29,0.10941422583821728,0.11052502590255622,0.1049710065126419,0.1049710065126419,41702400
202,202,1986-12-30,0.10497096920084706,0.10663717823921344,0.1038601695313404,0.1060817688703537,25401600
203,203,1986-12-31,0.10608176675013736,0.10885878493661356,0.10608176675013736,0.10719257593154907,23356800
204,204,1987-01-02,0.10719257807396676,0.1083033777434734,0.10552636903560038,0.1060817688703537,12643200
205,205,1987-01-05,0.10608178731088216,0.1133020150201093,0.10552638737958192,0.11219121515750884,48499200
206,206,1987-01-06,0.1121912090612512,0.11441281819984216,0.11163580916013036,0.11385741829872133,40032000
207,207,1987-01-07,0.11385742395033326,0.11996684223413467,0.11385742395033326,0.11996684223413467,60998400
208,208,1987-01-08,0.12052222639227606,0.12496544430860572,0.12052222639227606,0.12385464459657668,61488000
209,209,1987-01-09,0.1238546723794894,0.12940869125371815,0.1232992628647794,0.12885329127311707,63705600
210,210,1987-01-12,0.12885329342957155,0.13829512186013282,0.12774248391567025,0.13718432188034058,128793600
211,211,1987-01-13,0.13607349892484774,0.13607349892484774,0.1310748804413373,0.13329648971557614,76320000
212,212,1987-01-14,0.13329648971557614,0.133851899184717,0.1305194805063046,0.13329648971557614,69465600
213,213,1987-01-15,0.13329654226222254,0.14384919285833014,0.13329654226222254,0.14051677286624908,117014400
214,214,1987-01-16,0.14051673135382636,0.14051673135382636,0.1344073123967509,0.13718432188034058,65433600
215,215,1987-01-19,0.13718429828527284,0.14218291640281674,0.13440728927931594,0.14218291640281674,88243200
216,216,1987-01-20,0.14218292133653118,0.14773693954116815,0.14162752142288906,0.14440453052520752,95760000
217,217,1987-01-21,0.14440454325438082,0.1544017807176209,0.14162753390727065,0.15051396191120148,108489600
218,218,1987-01-22,0.15051396361938765,0.1660652199533396,0.14607074479994173,0.16550981998443606,116035200
219,219,1987-01-23,0.16550975660541667,0.17217457274830394,0.1499585062265396,0.1499585062265396,317894400
220,220,1987-01-26,0.15106933708279108,0.1544017553797486,0.14607071917146186,0.15273554623126984,116553600
221,221,1987-01-27,0.1527355502674651,0.1610665771618008,0.1527355502674651,0.1588449776172638,114105600
222,222,1987-01-28,0.15884501837213122,0.16162201851529745,0.15440179907484575,0.15940041840076447,76723200
223,223,1987-01-29,0.1594003732910778,0.16106657290544954,0.14940313746841938,0.15273554623126984,79228800
224,224,1987-01-30,0.1527356021020016,0.16273285111576394,0.15051399226940002,0.16245514154434204,104169600
225,225,1987-02-02,0.1624551083154686,0.16550981763518832,0.16217739880084991,0.16217739880084991,46915200
226,226,1987-02-03,0.1621774185439307,0.16384363769804988,0.1566234087234885,0.15940041840076447,59328000
227,227,1987-02-04,0.15940039961643748,0.16051119954280324,0.15773419019278026,0.15995579957962036,31737600
228,228,1987-02-05,0.15995577738953232,0.1610665771618008,0.15717876842475373,0.1588449776172638,42652800
229,229,1987-02-06,0.15884497145164975,0.1596780712485141,0.152180144474414,0.15301324427127838,45619200
230,230,1987-02-09,0.15273556888002895,0.15273556888002895,0.15079165950756432,0.15162476897239685,136080000
231,231,1987-02-10,0.1516247651127358,0.15218016505241394,0.14829234640645048,0.15218016505241394,44668800
232,232,1987-02-11,0.1527355894548363,0.15940041840076447,0.1527355894548363,0.15940041840076447,60307200
233,233,1987-02-12,0.15940042036444982,0.17134156879771867,0.15940042036444982,0.1705084592103958,185731200
234,234,1987-02-13,0.17050839595281464,0.1727300143387287,0.16495437859034842,0.16884219646453855,81763200
235,235,1987-02-17,0.16884221862227042,0.1705084183292075,0.1649544002378688,0.16995301842689514,70732800
236,236,1987-02-18,0.16995305708123504,0.17273007629262074,0.15884501837213122,0.15940041840076447,128592000
237,237,1987-02-19,0.1588449734196206,0.1588449734196206,0.15106933708279108,0.15273554623126984,317750400
238,238,1987-02-20,0.1527355372392803,0.1527355372392803,0.1488477288338593,0.15106932818889618,87897600
239,239,1987-02-23,0.15106934435289354,0.16273279941943306,0.1477369354296733,0.16051118075847626,125913600
240,240,1987-02-24,0.16051119288821694,0.1688422301270006,0.16051119288821694,0.16828683018684387,120816000
241,241,1987-02-25,0.16828683889717125,0.17134154826024955,0.1643990200466289,0.16550981998443606,65001600
242,242,1987-02-26,0.16550976034010242,0.17661779385163456,0.16217734265935854,0.17161917686462402,145209600
243,243,1987-02-27,0.17161925928134647,0.17273007842051682,0.16773145903301914,0.1705084592103958,37555200
244,244,1987-03-02,0.17050843877278551,0.17050843877278551,0.1643990200466289,0.16550981998443606,79516800
245,245,1987-03-03,0.16550981998443606,0.16717601989114672,0.1632882201088218,0.16550981998443606,81100800
246,246,1987-03-04,0.16550979158934756,0.17772864601359462,0.16495439171572918,0.17717322707176208,98179200
247,247,1987-03-05,0.17717327861906965,0.1893921365983067,0.17717327861906965,0.1855043172836304,128188800
248,248,1987-03-06,0.18550433619660808,0.1866151363802752,0.1805057163018844,0.18494893610477448,63561600
249,249,1987-03-09,0.18494891933712984,0.1855043193786103,0.18050569993706625,0.1816165000200272,38275200
250,250,1987-03-10,0.1816164864554751,0.18939212459189536,0.18106108645547628,0.18717050552368164,74102400
251,251,1987-03-11,0.18994751572608948,0.19105831567424048,0.18772591582978748,0.18994751572608948,43862400
252,252,1987-03-12,0.18994751525412432,0.19216911514490626,0.18550429640434285,0.1907806247472763,71337600
253,253,1987-03-13,0.1907805657507414,0.19216905571899795,0.1799502219617856,0.18383803963661194,105120000
254,254,1987-03-16,0.18328270708595545,0.18328270708595545,0.17717326889745594,0.18272730708122253,88473600
255,255,1987-03-17,0.18272726127384345,0.1899474785935744,0.18217184234012826,0.1888366788625717,54547200
256,256,1987-03-18,0.1899475336552192,0.20050017229515146,0.1899475336552192,0.19883397221565247,119347200
257,257,1987-03-19,0.1988338971867793,0.2027217149734497,0.19550147921703148,0.2027217149734497,62812800
258,258,1987-03-20,0.2027218096312797,0.2027218096312797,0.19938939010550988,0.20050019025802607,38246400
259,259,1987-03-23,0.20050011988844665,0.20327713836330746,0.19716770153225646,0.19911161065101626,67478400
260,260,1987-03-24,0.19439077035096566,0.2016109904105424,0.19439077035096566,0.20050019025802607,69609600
261,261,1987-03-25,0.20050019088795448,0.20161099104396066,0.19827859057594224,0.1996670812368393,33840000
262,262,1987-03-26,0.19966696165684134,0.1999446710636341,0.19772307208213133,0.19827847182750705,33379200
263,263,1987-03-27,0.1993893334218281,0.20827577025210686,0.1993893334218281,0.20383255183696747,120873600
264,264,1987-03-30,0.2038326124446342,0.2149406522512436,0.19661237322258315,0.2149406522512436,186134400
265,265,1987-03-31,0.21216363276548056,0.21993927207103994,0.21216363276548056,0.2149406522512436,125337600
266,266,1987-04-01,0.21494054164283527,0.2193837590926435,0.20105548949571106,0.20216628909111026,259430400
267,267,1987-04-02,0.20549881502146267,0.2154960547742269,0.20549881502146267,0.2110528349876404,159955200
268,268,1987-04-03,0.211052839641978,0.22271629898956427,0.211052839641978,0.22160547971725464,155606400
269,269,1987-04-06,0.22160548780183206,0.222160887924138,0.2166068676328568,0.2204946875572205,98956800
270,270,1987-04-07,0.22049461291849204,0.22049461291849204,0.20883117616176602,0.20883117616176605,73728000
271,271,1987-04-08,0.20883123226443054,0.2171622525852769,0.20883123226443054,0.2149406522512436,106214400
272,272,1987-04-09,0.21494065468443127,0.21494065468443127,0.2093866347182536,0.2110528349876404,71568000
